PCIS,6230,140,ASP,0,9,27
PFAK,3196,75,GRVL-G,,3,21
PFAL,4000,100,GRVL-G,,5,23
PFCB,3000,75,GRAVEL-G,,15,33
PFEL,3401,60,GRVL-G,,1,19
PFKA,3000,60,GRVL-G,,17,35
PFKO,4422,100,GRVL,,2,20
PFKT,2110,75,GRVL-G,,4,22
PFKT,2990,100,GRVL-E,,11,29
PFKU,4000,75,GRVL-DIRT-G,,6,24
PFKW,3198,75,GRVL-G,,18,36
PFNO,4000,100,GRVL-E,,6,24
PFSH,4001,75,GRVL-G,,14,32
PFTO,2509,50,ASPH-P,,7,25
PFWS,2264,60,GRVL-F,,4,22
PFWS,3314,60,GRVL-DIRT-F,,12,30
PFYU,5810,150,GRVL-G,,4,22
PGRO,6000,150,ASP,1,9,27
PGSN,8700,200,ASP,1,7,25
PGUA,10558,200,PEM,1,06L,24R
PGUA,11185,200,PEM,1,06R,24L
PGUM,10015,150,PEM,1,06L,24R
PGUM,8001,150,ASP,1,06R,24L
PGWT,8600,150,PEM,1,8,26
PHBK,6006,146,ASP,1,16,34
PHDH,9007,75,ASP,0,8,26
PHHI,5604,295,ASP,1,6,24
PHHN,3606,100,ASP,1,8,26
PHJH,3000,100,ASP,0,2,20
PHKO,11000,150,ASP,1,17,35
PHLI,6500,150,ASP,1,3,21
PHLI,6500,150,ASP,1,17,35
PHLU,2700,75,ASPH-G,,5,23
PHMK,4494,100,ASP,1,5,23
PHMK,3118,100,ASP,1,17,35
PHMU,5197,100,ASP,1,4,22
PHNG,7771,200,ASP,1,4,22
PHNL,6952,150,ASPH-G,,04L,22R
PHNL,9000,150,ASPH-G,,04R,22L
PHNL,3000,150,WATER,,04W,22W
PHNL,12300,150,ASPH-G,,08L,26R
PHNL,12000,200,ASPH-G,,08R,26L
PHNL,5000,300,WATER,,08W,26W
PHNY,5001,150,ASP,1,3,21
PHOG,6995,150,ASP,1,2,20
PHOG,4990,150,ASP,1,5,23
PHSF,3695,90,ASP,1,9,27
PHTO,5600,150,ASP,1,3,21
PHTO,9800,150,ASP,1,8,26
PHUP,3800,75,ASP,1,7,25
PKMA,7700,148,ASP,0,6,24
PKMJ,7897,150,ASP,1,7,25
PKRO,4499,150,ASP,1,4,22
PKWA,6668,198,ASP,1,6,24
PLCH,6900,98,ASP,1,8,26
PMDY,7904,200,ASP,1,6,24
PMDY,,,UNK,,15,33
PPIZ,3519,80,GVL,1,5,23
PTKK,6006,150,ASP,1,4,22
PTPN,6001,150,ASP,1,9,27
PTRO,7200,150,ASP,1,9,27
PTSA,5750,150,ASP,1,5,23
PTYA,6000,150,ASP,1,7,25
PWAK,9843,150,ASP,1,10,28
Q51,4400,100,GRVL,,4,22
RCBS,9865,148,ASP,1,6,24
RCDC,7828,148,PEM,1,9,27
RCDI,3260,100,ASP,1,4,22
RCFG,5180,98,CON,1,3,21
RCFN,7999,148,PEM,1,4,22
RCGI,3255,75,ASP,0,17,35
RCKH,10335,197,CON,1,9,27
RCKU,,,UNK,,18,36
RCKU,5307,74,ASP,0,18L,36R
RCKU,10007,148,CON,1,18R,36L
RCKW,5577,98,CON,1,14,32
RCLY,3852,79,CON,0,13,31
RCMQ,12000,148,CON,1,18,36
RCMT,3773,98,CON,1,3,21
RCNN,10007,148,CON,1,18L,36R
RCNN,10007,148,CON,1,18R,36L
RCPO,11955,148,PEM,1,5,23
RCQC,9843,148,CON,1,2,20
RCQS,11055,147,CON,1,4,22
RCSQ,8012,148,CON,1,8,26
RCSS,8547,197,ASP,1,10,28
RCTP,12008,197,CON,1,5,23
RCTP,10991,197,CON,1,6,24
RCWA,3051,76,CON,1,2,20
RCYU,9022,148,PEM,,3,21
RCYU,9022,148,PEM,1,03L,21R
RCYU,9005,75,ASP,0,03R,21L
RJAA,7152,196,ASP,1,16L,34R
RJAA,13123,196,ASP,1,16R,34L
RJAF,6560,150,ASP,1,18,36
RJAH,8860,150,CON,1,3,21
RJAM,4500,145,ASP,1,5,23
RJAN,2625,,UNK,,11,29
RJAW,8700,200,ASP,1,7,25
RJBB,13123,196,ASP,1,06L,24R
RJBB,11483,196,ASP,1,06R,24L
RJBD,6560,148,ASP,1,15,33
RJBD,4327,98,ASP,0,16,34
RJBE,8202,200,ASP,1,9,27
RJBK,4327,100,ASP,1,9,27
RJBT,3937,98,ASP,1,1,19
RJCB,8202,150,ASP,1,17,35
RJCC,9840,200,ASP,1,01L,19R
RJCC,9840,200,ASP,1,01R,19L
RJCH,9842,150,ASP,1,12,30
RJCJ,13124,200,CON,1,18L,36R
RJCJ,8860,148,ASP,1,18R,36L
RJCK,8202,150,ASP,1,17,35
RJCM,8202,150,ASP,1,18,36
RJCN,6560,150,ASP,1,8,26
RJCO,4920,148,ASP,1,14,32
RJCT,4920,150,ASP,1,13,31
RJCT,1308,75,GRE,0,13L,31R
RJCW,6560,150,ASP,1,8,26
RJDA,3281,99,ASP,1,13,31
RJDB,4331,100,ASP,1,2,20
RJDC,8200,150,ASP,1,7,25
RJDT,6234,150,ASP,1,14,32
RJEB,6562,148,ASP,1,14,32
RJEC,8200,200,ASP,1,16,34
RJEO,4922,147,ASP,1,13,31
RJER,5906,148,ASP,1,7,25
RJFA,5380,150,ASP,1,12,30
RJFC,4921,148,ASP,1,14,32
RJFE,6561,150,ASP,1,3,21
RJFF,9186,197,ASP,1,16,34
RJFG,6544,147,ASP,1,13,31
RJFK,9840,150,ASP,1,16,34
RJFM,8200,150,ASP,1,9,27
RJFN,8860,150,CON,1,10,28
RJFO,9840,150,ASP,1,1,19
RJFR,8202,260,ASP,1,18,36
RJFS,6562,148,ASP,1,11,29
RJFT,9840,150,ASP,1,7,25
RJFU,9840,200,ASP,1,14,32
RJFU,4350,100,ASP,1,18,36
RJFY,3937,131,CON,0,08L,26R
RJFY,7382,148,CON,1,08R,26L
RJFZ,7870,150,CON,1,7,25
RJGG,11483,197,PEM,1,18,36
RJKA,6560,150,ASP,1,3,21
RJKB,4430,147,ASP,1,4,22
RJKI,4307,98,ASP,1,7,25
RJKN,6561,150,ASP,1,1,19
RJNA,8990,150,ASP,1,16,34
RJNF,4329,100,ASP,1,18,36
RJNG,8860,150,CON,1,10,28
RJNH,8366,148,CON,1,9,27
RJNK,8860,150,PEM,1,6,24
RJNK,8876,148,ASP,1,06T,24T
RJNO,,,UNK,,7,25
RJNO,6531,148,ASP,1,8,26
RJNT,6562,150,ASP,1,2,20
RJNW,6562,148,ASP,1,7,25
RJNY,4920,150,ASP,1,9,27
RJOA,9842,200,ASP,1,10,28
RJOB,9843,150,ASP,1,7,25
RJOC,6562,148,ASP,1,7,25
RJOF,3871,197,ASP,1,1,19
RJOF,4856,148,CON,1,12,30
RJOH,6560,148,ASP,1,7,25
RJOI,8000,150,CON,1,2,20
RJOI,1200,150,CON,0,02R,20L
RJOK,8203,148,ASP,1,14,32
RJOM,8200,150,ASP,1,14,32
RJOO,5997,150,ASP,1,14L,32R
RJOO,9840,200,CON,1,14R,32L
RJOR,6562,150,ASP,1,10,28
RJOS,6560,150,ASP,1,11,29
RJOT,8200,200,ASP,1,8,26
RJOW,6562,148,ASP,1,11,29
RJOY,4890,150,ASP,1,9,27
RJOY,3940,100,ASP,0,13,31
RJOZ,2950,150,PEM,1,12,30
RJOZ,3940,200,ASP,1,17,35
RJSA,9846,200,ASP,1,6,24
RJSC,6560,150,ASP,1,1,19
RJSD,3390,85,ASP,1,10,28
RJSF,8202,197,ASP,1,1,19
RJSH,2548,45,ASP,0,6,24
RJSH,7380,148,ASP,1,7,25
RJSH,1180,50,ASP,0,12,30
RJSI,8202,148,ASP,1,2,20
RJSK,8200,200,ASP,1,10,28
RJSM,10000,150,ASP,1,10,28
RJSN,4300,150,ASP,1,4,22
RJSN,8200,150,ASP,1,10,28
RJSR,6562,148,ASP,1,11,29
RJSS,9842,150,ASP,1,9,27
RJSS,3940,150,ASP,1,12,30
RJST,8860,150,CON,1,7,25
RJST,4920,150,CON,0,15,33
RJSY,6560,150,ASP,1,9,27
RJTA,8000,150,CON,1,1,19
RJTE,984,148,CON,1,9,27
RJTH,6563,148,ASP,1,8,26
RJTJ,6562,148,ASP,1,17,35
RJTK,6004,150,ASP,1,2,20
RJTL,7380,150,CON,1,1,19
RJTO,5905,150,ASP,1,3,21
RJTQ,4350,100,ASP,1,2,20
RJTR,1910,52,ASP,1,2,20
RJTT,8200,200,ASP,1,4,22
RJTT,8200,200,ASP,1,5,23
RJTT,9840,200,ASP,1,16L,34R
RJTT,9840,200,ASP,1,16R,34L
RJTY,11000,200,CON,1,18,36
RKJB,9186,,concrete,,1,19
RKJJ,9300,150,CON,1,04L,22R
RKJJ,9300,150,CON,1,04R,22L
RKJK,9000,150,CON,1,18,36
RKJM,5249,98,ASP,1,6,24
RKJU,4800,100,ASP,0,7,25
RKJY,6890,148,ASP,1,17,35
RKND,5118,100,ASP,0,5,23
RKNN,9000,150,CON,1,8,26
RKNW,9000,150,CON,1,3,21
RKNY,8202,148,CON,1,15,33
RKPC,9843,148,ASP,1,6,24
RKPC,6268,148,ASP,1,13,31
RKPE,3766,78,ASP,1,18,36
RKPK,9007,150,ASP,1,18L,36R
RKPK,10499,197,CON,1,18R,36L
RKPS,9000,150,CON,1,06L,24R
RKPS,9000,150,CON,1,06R,24L
RKPU,6561,148,ASP,1,18,36
RKSG,8217,150,ASP,1,14,32
RKSI,12303,197,PEM,1,15L,33R
RKSI,12303,197,PEM,1,15R,33L
RKSM,9000,150,CON,1,1,19
RKSM,9700,150,CON,1,2,20
RKSO,9004,150,CON,1,9,27
RKSS,11811,148,ASP,1,14L,32R
RKSS,10499,197,ASP,1,14R,32L
RKSW,9000,150,ASP,1,15L,33R
RKSW,9000,150,ASP,1,15R,33L
RKSW,7535,143,ASP,0,16,34
RKTH,7000,150,CON,1,10,28
RKTN,9000,150,CON,1,13L,31R
RKTN,9039,150,CON,1,13R,31L
RKTU,9000,200,CON,1,06L,24R
RKTU,9000,150,CON,1,06R,24L
RKTY,9000,150,CON,1,10,28
ROAH,9840,150,ASP,1,18,36
RODE,4780,150,COR,0,4,22
RODE,1200,180,PSP,0,5,23
RODN,12100,300,ASP,1,05L,23R
RODN,12100,200,CON,1,05R,23L
ROIG,4920,150,ASP,1,4,22
ROKJ,6562,148,ASP,1,3,21
ROMD,4921,148,ASP,1,2,20
ROMY,6560,150,ASP,1,4,22
RORA,2625,,UNK,,1,19
RORK,4921,148,ASP,1,3,21
RORS,9842,200,ASP,1,17,35
RORT,4921,148,ASP,1,18,36
RORY,4340,100,ASP,1,14,32
ROTM,9000,150,ASP,1,6,24
ROYN,4920,150,ASP,1,8,26
RPLB,9003,148,ASP,1,7,25
RPLC,10499,148,CON,0,02L,20R
RPLC,10499,197,CON,1,02R,20L
RPLI,9120,148,CON,1,1,19
RPLL,12261,197,CON,1,6,24
RPLL,7408,148,CON,1,13,31
RPLP,7480,118,ASP,1,6,24
RPLU,4135,100,ASP,0,7,25
RPMB,5577,98,ASP,0,1,19
RPMC,6234,98,ASP,1,10,28
RPMD,9842,148,ASP,1,5,23
RPME,6450,150,CON,1,12,30
RPMG,6273,98,CON,1,2,20
RPMH,3945,98,ASP,0,7,25
RPMJ,4144,98,ASP,0,9,27
RPML,8050,118,ASP,1,1,19
RPMN,5100,98,PEM,0,2,20
RPMO,5720,95,PEM,0,3,21
RPMP,5512,98,ASP,0,2,20
RPMR,10587,148,CON,1,17,35
RPMS,5603,98,CON,1,18,36
RPMW,4765,98,CON,0,3,21
RPMZ,8560,144,ASP,1,9,27
RPNS,4167,98,CON,0,1,19
RPUB,5912,115,CON,1,9,27
RPUD,3773,98,ASP,0,6,24
RPUF,8433,140,ASP,1,3,21
RPUG,3422,98,ASP,0,8,26
RPUH,6024,98,CON,1,10,28
RPUL,4953,148,PEM,1,3,21
RPUM,4265,98,ASP,1,16,34
RPUN,4599,98,CON,1,4,22
RPUO,4101,98,ASP,0,6,24
RPUQ,3890,90,ASP,0,2,20
RPUR,3937,98,ASP,,5,23
RPUS,3937,98,CON,0,1,19
RPUT,6455,98,CON,1,17,35
RPUV,5118,98,CON,1,6,24
RPUW,4785,95,ASP,1,16,34
RPUY,6890,118,CON,1,12,30
RPUZ,3937,95,COP,0,9,27
RPVA,7014,148,ASP,1,18,36
RPVB,,,,,3,21
RPVC,4843,98,CON,1,17,35
RPVD,6136,118,ASP,1,9,27
RPVE,3117,98,CON,0,6,24
RPVF,4429,98,CON,0,4,22
RPVG,7919,148,ASP,,7,25
RPVI,6890,118,ASP,1,2,20
RPVJ,4921,98,ASP/CON,,3,21
RPVK,7175,148,CON,1,5,23
RPVM,10827,148,ASP,1,4,22
RPVO,6120,118,CON,0,18,36
RPVP,8530,148,CON,1,9,27
RPVR,6201,148,CON,1,14,32
RPVS,3937,98,PEM,0,18,36
RPVT,5837,98,ASP,1,17,35
RPVU,4560,98,PEM,0,3,21
RPVV,3300,98,COP,0,8,26
RPVW,3935,95,CON,0,2,20
S31,2904,60,ASPH-G,,16,34
SAAC,5249,98,ASP,1,3,21
SAAG,,,UNK,,3,21
SAAG,4364,98,ASP,1,1,19
SAAJ,4921,98,ASP,1,18,36
SAAP,6890,148,ASP,1,1,19
SAAR,9842,148,CON,1,2,20
SAAV,7628,98,ASP,1,3,21
SABE,6890,131,CON,1,13,31
SACO,7218,148,ASP,,5,23
SACO,10499,148,CON,1,18,36
SACT,6726,98,ASP,1,1,19
SADF,5909,98,ASP,1,5,23
SADJ,7874,131,ASP,1,16,34
SADL,3904,75,ASP,0,14,32
SADL,4682,148,ASP,1,2,20
SADM,9350,131,ASP,1,1,19
SADP,6923,164,CON,1,16,34
SAEZ,10827,197,ASP,1,11,29
SAEZ,10187,148,ASP,1,17,35
SAHC,4921,98,ASP,0,12,30
SAHR,7073,148,ASP,1,9,27
SAHZ,7218,131,ASP,0,9,27
SAME,9301,177,CON,1,18,36
SAMM,8694,98,ASP,1,14,32
SAMM,4757,66,ASP,1,9,27
SAMR,6923,98,ASP,1,10,28
SANC,9186,98,ASP,1,1,19
SANE,7946,148,ASP,0,3,21
SANI,5249,75,ASP,0,14,32
SANL,9383,98,ASP,1,3,21
SANO,6890,112,ASP,0,17,35
SANT,9514,148,CON,1,1,19
SANU,8071,148,ASP,1,18,36
SAOC,6808,131,ASP,,18,36
SAOC,7431,148,ASP,0,5,23
SAOD,3122,131,GRE,1,2,20
SAOD,4593,75,ASP,1,17,35
SAOL,3937,75,ASP,1,18,36
SAOM,3937,98,ASP,1,7,25
SAOR,7874,148,ASP,1,10,28
SAOR,7874,164,ASP,1,6,24
SAOU,9678,98,ASP,1,18,36
SARC,6890,148,CON,1,2,20
SARE,9088,148,ASP,1,3,21
SARF,5905,131,ASP,1,4,22
SARI,10827,148,ASP,1,13,31
SARL,7415,148,ASP,1,18,36
SARM,4068,98,GRE,0,18,36
SARM,4323,98,GRE,0,18L,36R
SARP,7218,98,ASP,1,1,19
SARS,2270,49,GRASS,,2,20
SASA,9842,148,ASP,1,2,20
SASA,7874,98,ASP,1,6,24
SASJ,9698,131,ASP,1,16,34
SASO,4839,98,ASP,1,1,19
SASQ,8858,98,ASP,0,16,34
SAST,4921,98,ASP,0,1,19
SATD,4695,98,ASP,0,1,19
SATG,7415,148,ASP,1,4,22
SATO,5905,98,ASP,0,17,35
SATR,9186,164,CON,1,10,28
SATR,4101,112,CON,1,2,20
SATU,7054,98,ASP,1,1,19
SAVB,4265,98,ASP,0,18,36
SAVC,9219,164,CON,1,7,25
SAVE,7874,131,ASP,1,5,23
SAVE,3937,98,GRE,0,8,26
SAVH,4593,56,ASP,1,9,27
SAVJ,6890,98,ASP,0,7,25
SAVN,5905,98,ASP,0,12,30
SAVR,4593,131,GRE,,8,26
SAVS,4593,98,GRE,,2,20
SAVT,8399,148,CON,1,6,24
SAVV,8366,148,ASP,1,10,28
SAVV,4954,148,ASP,0,2,20
SAVY,8202,148,ASP,1,5,23
SAWB,4134,115,GRE,0,6,24
SAWC,8366,148,CON,1,7,25
SAWD,4921,98,ASP,1,6,24
SAWE,6562,131,ASP,1,7,25
SAWG,11644,148,CON,1,7,25
SAWH,9186,148,CON,1,7,25
SAWJ,6562,131,CON,1,7,25
SAWP,2790,130,GRE,0,7,25
SAWP,5577,98,ASP,1,10,28
SAWP,4405,100,GRE,0,11,29
SAWR,4921,98,GRE,,9,27
SAWS,3937,98,GRE,,6,24
SAWS,4921,98,GRE,,9,27
SAWU,6561,98,ASP,1,7,25
SAWU,3960,164,GRE,0,8,26
SAWU,2977,150,GRE,0,11,29
SAWU,4227,166,GRE,0,17,35
SAWU,6562,98,ASP,0,7,25
SAZB,8579,197,ASP,1,"""16L""","""34R"""
SAZB,4915,98,ASP,0,"""16R""","""34L"""
SAZB,6660,108,ASP,1,6,24
SAZC,4265,98,ASP,1,17,35
SAZF,3478,148,GRE,0,13,31
SAZF,7218,148,ASP,1,4,22
SAZG,2789,164,GRE,0,3,21
SAZG,7710,148,ASP,1,16,34
SAZH,2953,75,GRE,0,14,32
SAZH,3934,98,ASP,0,18,36
SAZH,2461,75,GRE,0,4,22
SAZI,3689,85,GRE,0,14,32
SAZI,3937,98,ASP,1,2,20
SAZL,4921,98,ASP,1,17,35
SAZM,7218,148,ASP,1,13,31
SAZN,8432,148,ASP,1,9,27
SAZO,2621,59,GRE,0,13,31
SAZO,3609,98,GRE,0,17,35
SAZO,4921,98,ASP,1,18,36
SAZP,4921,98,ASP,1,18,36
SAZR,7546,98,ASP,1,1,19
SAZS,7703,157,ASP,1,11,29
SAZT,8366,157,CON,1,1,19
SAZV,5709,92,ASP,1,11,29
SAZW,4052,98,ASP,0,3,21
SAZW,5558,98,ASP,1,7,25
SAZY,8202,148,ASP,0,6,24
SBAA,5906,98,ASP,,8,26
SBAF,6565,171,CON,,8,26
SBAM,5003,148,ASP,,7,25
SBAQ,5907,99,ASP,1,17,35
SBAR,7218,148,ASP,,11,29
SBAT,8202,98,ASP,,3,21
SBAU,6955,115,ASP,,5,23
SBAX,6234,98,ASP,,15,33
SBBE,9186,148,ASP,,6,24
SBBE,108,108,CON,,7,20
SBBG,3770,148,GRS,,14,32
SBBG,4921,98,CON,,6,24
SBBH,8333,148,ASP,,13,31
SBBI,4560,98,ASP,,18,36
SBBQ,5774,98,ASP,,18,36
SBBR,10499,148,ASP,,11L,29R
SBBR,10827,148,ASP,,11R,29L
SBBU,4925,115,ASP,,14,32
SBBV,8858,148,ASP,,8,26
SBBW,5243,98,ASP,,7,25
SBCA,5299,98,ASP,,15,33
SBCB,8366,148,ASP,,10,28
SBCC,8527,148,ASP,,12,30
SBCD,5331,98,ASP,,2,20
SBCF,9843,148,ASP,,16,34
SBCG,8530,141,CON,,6,24
SBCH,6768,148,ASP,,11,29
SBCI,5906,148,ASP,,11,29
SBCJ,6562,148,ASP,,10,28
SBCM,4882,98,ASP,,9,27
SBCN,6890,98,ASP,,9,27
SBCO,9026,148,ASP,,12,30
SBCP,5066,148,ASP,,7,25
SBCR,5446,98,ASP,,9,27
SBCT,5906,148,ASP,,11,29
SBCT,7267,148,ASP,,15,33
SBCV,5020,164,ASP,,6,24
SBCX,5479,98,ASP,,15,33
SBCY,7546,148,ASP,,17,35
SBCZ,7874,148,ASP,,10,28
SBDN,6923,115,ASP,,12,30
SBEG,8858,148,ASP,,10,28
SBEK,5249,98,ASP,,8,26
SBES,5906,92,CON,,7,25
SBFI,7201,148,ASP,,14,32
SBFL,7546,148,ASP,,14,32
SBFL,4921,148,CON,,3,21
SBFN,6053,148,ASP,,12,30
SBFU,5246,98,ASP,,16,34
SBFZ,8350,148,ASP,,13,31
SBGL,13123,148,CON,,10,28
SBGL,10433,154,ASP,,15,33
SBGM,5889,148,ASP,,17,35
SBGO,8202,148,ASP,,14,32
SBGP,9843,148,ASP,,2,20
SBGR,12139,148,ASP,,09L,27R
SBGR,9843,148,ASP,1,09R,27L
SBGU,5315,98,ASP,,8,26
SBGV,4593,98,ASP,,7,25
SBGW,5089,98,ASP,,2,20
SBHT,6572,125,ASP,,7,25
SBIC,4970,98,ASP,,14,32
SBIH,5266,98,ASP,,5,23
SBIL,5174,148,ASP,,11,29
SBIP,6575,148,ASP,,5,23
SBIT,5741,98,ASP,,18,36
SBIZ,5899,148,ASP,,7,25
SBJC,4921,98,ASP,,15,33
SBJF,5036,98,ASP,,3,21
SBJP,8251,148,ASP,,16,34
SBJU,5906,148,ASP,,13,31
SBJV,5381,148,ASP,,15,33
SBKG,5249,138,ASP,,15,33
SBKP,10630,148,ASP,,15,33
SBLE,6831,98,ASP,,14,32
SBLJ,5020,98,ASP,,16,34
SBLN,5577,105,ASP,,14,32
SBLO,6890,148,ASP,,13,31
SBLP,3973,98,ASP,,18,36
SBLS,6037,98,ASP,,13,31
SBMA,6562,148,ASP,,7,25
SBMC,4183,98,ASP,,5,23
SBMD,5906,98,ASP,,8,26
SBME,3937,98,ASP,,6,24
SBMG,6890,148,ASP,,9,27
SBMK,6890,148,ASP,,12,30
SBML,4921,115,ASP,,3,21
SBMN,7119,148,ASP,,9,27
SBMO,8537,148,ASP,,12,30
SBMQ,6890,148,ASP,,8,26
SBMS,6562,98,ASP,,5,23
SBMT,82,82,CON,,12,30
SBMY,4199,98,ASP,,5,23
SBNF,5581,148,ASP,,7,25
SBNM,5331,98,ASP,,11,29
SBNT,5987,148,ASP,,12,30
SBNT,8530,148,ASP,,16L,34R
SBNT,5905,148,ASP,,16R,34L
SBOI,3937,98,ASP,,3,21
SBPA,7480,138,ASP,,11,29
SBPB,6890,148,ASP,,9,27
SBPC,4970,98,ASP,,9,27
SBPF,5577,75,ASP,,8,26
SBPJ,8202,148,ASP,,14,32
SBPK,4035,125,GRE,,15,33
SBPK,6496,138,CON,,6,24
SBPL,9055,148,ASP,,13,31
SBPN,5577,98,ASP,,5,23
SBPP,6562,148,ASP,,3,21
SBPS,6562,148,ASP,,10,28
SBPV,7874,148,ASP,,1,19
SBQV,5823,98,ASP,,15,33
SBRB,7080,148,ASP,,6,24
SBRF,9865,148,ASP,,18,36
SBRJ,4134,98,ASP,,02L,20R
SBRJ,4341,138,ASP,,02R,20L
SBRP,6890,148,ASP,,18,36
SBSC,8986,148,ASP,,5,23
SBSJ,8780,148,ASP,,15,33
SBSL,7828,148,ASP,,6,24
SBSL,4803,148,ASP,,9,27
SBSM,8858,148,CON,,11,29
SBSM,4593,98,ASP,,2,20
SBSN,7874,148,ASP,,10,28
SBSP,4708,148,ASP,,17L,35R
SBSP,6365,148,ASP,,17R,35L
SBSR,5381,115,ASP,,7,25
SBST,4560,148,ASP,,17,35
SBSV,9859,148,ASP,,10,28
SBSV,4987,148,ASP,,17,35
SBTB,5249,98,ASP,,9,27
SBTC,6234,98,ASP,,2,20
SBTD,5479,98,ASP,,2,20
SBTE,7218,148,ASP,,2,20
SBTF,7218,148,ASP,,15,33
SBTK,3707,46,ASP,,14,32
SBTL,5906,98,ASP,,2,20
SBTS,5249,98,ASP,,10,28
SBTT,7054,98,ASP,,12,30
SBTU,6562,148,CON/ASP,,2,20
SBUA,8530,148,ASP,,5,23
SBUF,5906,148,ASP,,14,32
SBUG,2625,164,GRS,,4,22
SBUG,4921,98,ASP,,9,27
SBUL,6398,148,ASP,,4,22
SBUR,5771,148,ASP,,17,35
SBVG,4921,98,ASP,,4,22
SBVH,8530,98,ASP,,3,21
SBVT,5741,148,ASP,,5,23
SBYA,5249,98,ASP,,6,24
SBYS,6923,148,ASP,,02C,20C
SBYS,6916,148,ASP,,02L,20R
SBYS,6916,148,ASP,,02R,20L
SCAR,7119,148,ASP,1,2,20
SCBA,8205,148,ASP,1,9,27
SCBQ,6024,131,CON,1,2,20
SCCC,3937,75,ASP,,12,30
SCCF,9478,98,ASP,1,10,28
SCCH,5740,98,ASP,1,4,22
SCCI,5504,148,ASP,1,1,19
SCCI,9154,148,ASP,1,7,25
SCCI,7875,148,ASP,1,12,30
SCCY,5072,98,ASP,0,3,21
SCDA,10991,148,ASP,1,1,19
SCEL,12303,180,ASP,1,17L,35R
SCEL,12303,148,ASP,1,17R,35L
SCES,7546,98,ASP,1,9,27
SCFA,8527,164,ASP,1,1,19
SCFM,2614,98,GVL,,3,21
SCFM,8202,98,ASP,1,9,27
SCFT,3110,59,ASP,,9,27
SCFX,6562,98,ASP,1,11,29
SCGE,5577,98,ASP,1,18,36
SCGZ,4724,95,ASP,1,8,26
SCHA,5446,92,ASP,0,9,27
SCIC,2625,59,ASP,0,1,19
SCIE,7540,148,ASP,1,2,20
SCIP,10827,148,ASP,1,10,28
SCJO,5578,118,ASP,1,13,31
SCLL,4624,98,ASP,1,10,28
SCNT,5786,98,ASP,1,10,28
SCPC,5576,98,ASP,1,9,27
SCRG,5414,75,ASP,0,3,21
SCRM,4238,125,GRE,1,11,29
SCSE,6358,148,ASP,1,11,29
SCTB,3280,98,ASP,1,1,19
SCTC,5577,147,ASP,1,6,24
SCTE,8694,148,CON,1,17,35
SCTN,4670,65,ASP,1,13,31
SCVD,6870,148,ASP,1,17,35
SCVM,5760,98,ASP,1,5,23
SDAM,3937,98,ASP,,16,34
SDCG,3937,75,CON,,4,22
SDCO,4856,98,ASP,,18,36
SDNY,3937,98,ASP,,11,29
SDOW,3937,98,ASP,,14,32
SDZY,8284,148,ASP,,8,26
SEAM,6316,82,ASP,0,1,19
SECM,3281,36,ASP,0,1,19
SECO,6760,90,ASP,0,15,33
SECU,6234,118,ASP,1,5,23
SEGS,7876,115,ASP,1,14,32
SEGU,9154,151,ASP,1,3,21
SEGZ,6601,85,ASP,0,15,33
SEIB,6365,66,ASP,0,2,20
SEKK,3060,65,ASP,0,17,35
SELJ,3281,49,ASP,0,3,21
SELT,12117,148,ASP,1,18,36
SEMA,3532,65,ASP,0,1,19
SEMC,8202,98,ASP,0,1,19
SEMH,5493,115,ASP,0,14,32
SEMO,4725,75,ASP,0,8,26
SEMT,9383,148,ASP,1,5,23
SEMX,3280,26,ASP,0,9,27
SEPS,3774,57,ASP,0,10,28
SEPV,7451,89,ASP,0,12,30
SEQE,4450,70,ASP,0,18,36
SEQU,10236,151,ASP,1,17,35
SERB,5250,95,ASP,0,5,23
SERO,3255,59,ASP,0,9,27
SESA,3641,131,ASP,0,8,26
SESA,7995,98,ASP,1,13,31
SESD,3668,82,ASP,0,11,29
SEST,6214,66,ASP,0,16,34
SETA,10015,145,ASP,1,3,21
SETE,3937,49,ASP,0,10,28
SETM,6725,98,ASP,1,6,24
SETN,7874,148,ASP,1,18,36
SETR,5151,49,ASP,1,12,30
SETU,8071,98,ASP,0,5,23
SFAL,3013,63,ASP,0,9,27
SFAL,1110,42,ASP,0,18,36
SGAS,11001,151,ASP,1,2,20
SGAY,6070,148,ASP,0,2,20
SGCO,6070,148,ASP,1,3,21
SGES,11154,148,ASP,1,5,23
SGIB,4987,75,ASP,1,3,21
SGME,11483,131,CON,1,1,19
SGPI,4920,62,CON,0,2,20
SGPJ,5908,98,ASP,0,3,21
SIAM,3018,79,ASP,,17,35
SIMK,6562,98,ASP,,5,23
SJDB,6562,98,ASP,,18,36
SJHG,3609,98,ASP,,12,30
SJTC,6890,148,ASP,,17,35
SKAR,7045,118,ASP,1,2,20
SKAS,5331,131,ASP,0,1,19
SKAS,,,UNK,,2,20
SKBC,3985,93,ASP,0,10,28
SKBG,7381,131,ASP,1,17,35
SKBO,12467,148,ASP,1,13L,31R
SKBO,12467,148,ASP,1,13R,31L
SKBQ,9842,148,CON,1,5,23
SKBS,,,UNK,,17,35
SKBS,3973,78,ASP,0,18,36
SKBU,3945,76,ASP,1,9,27
SKCC,6341,148,ASP,1,2,20
SKCC,7700,148,ASP,1,16,34
SKCG,8530,148,ASP,1,1,19
SKCL,9842,148,ASP,1,1,19
SKCO,5249,90,ASP,0,6,24
